Beetle,Gyro-X,Gyro-Y,Gyro-Z,Acc-X,Acc-Y,Acc-Z,Dance Move
Hand,4715,5624,-18453,43,48,-113,cowboy
Hand,-5569,7363,-17424,24,49,-97,cowboy
Hand,-10034,9720,-16495,0,48,-85,cowboy
Hand,-15810,10973,-14806,-28,68,-50,cowboy
Hand,-19503,7721,-12270,-38,57,-21,cowboy
Hand,-18786,8700,-9806,-70,72,-1,cowboy
Hand,-19778,6592,-3301,-86,75,33,cowboy
Hand,-14147,7919,3648,-88,74,58,cowboy
Hand,-18724,6906,10218,-91,62,54,cowboy
Hand,-19305,1731,15766,-66,23,74,cowboy
Hand,-13290,1198,21504,-38,-8,97,cowboy
Hand,-14667,-5008,21956,-20,-20,115,cowboy
Hand,-4462,-10475,23831,20,-61,138,cowboy
Hand,9590,-8243,25013,46,-97,89,cowboy
Hand,20644,-24966,11079,86,-102,80,cowboy
Hand,25013,-19965,11564,191,-52,3,cowboy
Hand,23728,-6378,2964,200,-9,-29,cowboy
Hand,22908,2747,-972,200,16,-80,cowboy
Hand,19733,-24,-17895,200,56,-107,cowboy
Hand,10641,7478,-21179,122,18,-57,cowboy
Hand,9763,10790,-22514,62,42,-69,cowboy
Hand,1353,8250,-24518,28,29,-39,cowboy
Hand,-655,11777,-23018,-17,53,-43,cowboy
Hand,-4557,6903,-24234,-59,76,-44,cowboy
Hand,-18399,8206,-17360,-69,83,-22,cowboy
Hand,-25014,25013,-8479,-85,46,1,cowboy
Hand,-25014,25013,-1184,-154,47,9,cowboy
Hand,-25014,6782,8231,-200,18,63,cowboy
Hand,-25014,-8079,21706,-130,-26,133,cowboy
Hand,-13844,-17202,25013,-42,-54,130,cowboy
Hand,-5040,-25014,25013,30,-114,85,cowboy
Hand,22727,-25014,10671,123,-93,56,cowboy
Hand,25013,-20053,658,148,-55,0,cowboy
Hand,25013,-17715,-7448,142,-2,-49,cowboy
Hand,25013,-5016,-12373,144,12,-124,cowboy
Hand,20979,-491,-20046,156,48,-186,cowboy
Hand,6801,16318,-25014,170,25,-185,cowboy
Hand,980,16188,-25014,65,15,-200,cowboy
Hand,-15478,15985,-25014,-16,-2,-155,cowboy
Hand,-22581,19976,-25014,-80,17,-95,cowboy
Hand,-25014,16066,-15998,-122,17,-49,cowboy
Hand,-25014,8750,-9842,-125,28,3,cowboy
Hand,-25014,4607,-679,-148,12,45,cowboy
Hand,-25014,-11836,6121,-146,-7,78,cowboy
Hand,-25014,-25014,8527,-60,-96,108,cowboy
Hand,-8344,-25014,25013,51,-164,173,cowboy
Hand,21804,-16528,25013,99,-109,74,cowboy
Hand,25013,-25014,-4192,182,-109,33,cowboy
