Beetle,Gyro-X,Gyro-Y,Gyro-Z,Acc-X,Acc-Y,Acc-Z,Dance Move
Hand,-535,-4113,9148,132,26,49,logout
Hand,1542,439,6744,124,36,32,logout
Hand,608,468,3750,147,34,49,logout
Hand,1871,4275,-1914,173,33,54,logout
Hand,3237,1930,-8074,149,31,54,logout
Hand,4918,3823,-12469,118,35,29,logout
Hand,4081,1852,-16379,93,37,37,logout
Hand,3759,3188,-16476,64,44,23,logout
Hand,2661,285,-17112,42,60,29,logout
Hand,3282,5270,-13769,25,53,35,logout
Hand,3113,2145,-14609,18,66,32,logout
Hand,3607,3011,-13290,13,71,26,logout
Hand,2492,1226,-15330,4,74,10,logout
Hand,2580,4850,-14141,-19,74,11,logout
Hand,1656,2876,-14560,-32,69,5,logout
Hand,2838,5599,-14184,-42,56,16,logout
Hand,3137,8788,-10973,-57,51,4,logout
Hand,5413,3672,-13866,-75,53,-13,logout
Hand,2563,2533,-13556,-82,44,-21,logout
Hand,2135,2369,-12618,-101,41,-27,logout
Hand,1327,1562,-11101,-118,38,-31,logout
Hand,336,2162,-8236,-144,40,-40,logout
Hand,-1725,360,-4237,-164,39,-31,logout
Hand,-469,209,2595,-167,31,-18,logout
Hand,553,-2940,5574,-142,40,-28,logout
Hand,110,-4173,7734,-125,37,-21,logout
Hand,1200,-5492,9095,-113,44,-20,logout
Hand,-63,-6867,9592,-100,46,-17,logout
Hand,162,-6925,11973,-91,45,-11,logout
Hand,-11,-6627,12857,-79,55,-9,logout
Hand,-1211,-8801,11995,-68,62,-12,logout
Hand,-1496,-6427,13660,-49,61,5,logout
Hand,-1832,-5699,14668,-36,69,7,logout
Hand,-1759,-5161,14040,-21,69,12,logout
Hand,-1166,-2239,16536,4,61,23,logout
Hand,-1094,2437,18115,5,77,3,logout
Hand,-4468,4327,16883,12,75,25,logout
Hand,-2882,1327,18303,28,55,48,logout
Hand,-3459,-2360,15428,43,62,19,logout
Hand,-4869,-8096,9908,66,36,44,logout
Hand,-157,674,13202,94,42,33,logout
Hand,-3382,-5947,8945,106,33,45,logout
Hand,2039,-1975,8395,133,34,40,logout
Hand,-90,314,4480,156,36,49,logout
Hand,-306,-266,-918,154,41,40,logout
Hand,383,1510,-5583,140,42,42,logout
Hand,1382,2331,-8794,123,38,41,logout
Hand,1994,2821,-11844,105,43,30,logout
Hand,1895,1698,-14366,84,45,28,logout
Hand,1492,3234,-14582,60,56,24,logout
Hand,922,2850,-13848,42,61,25,logout
Hand,1026,2601,-11738,34,71,35,logout
Hand,1241,2320,-13032,16,76,26,logout
Hand,978,3483,-11603,12,83,37,logout
Hand,1403,3966,-10129,-6,83,25,logout
Hand,1262,2706,-9991,-2,89,33,logout
Hand,1636,3398,-9921,-12,77,15,logout
Hand,1030,3523,-11575,-17,75,18,logout
Hand,1695,2113,-12543,-35,66,17,logout
Hand,1457,3878,-12824,-45,51,19,logout
Hand,2253,2752,-14250,-57,42,15,logout
Hand,1420,1350,-14953,-78,45,8,logout
Hand,-402,3519,-12524,-98,32,0,logout
Hand,1089,7760,-8155,-122,31,-2,logout
Hand,225,4486,-6434,-154,47,-15,logout
Hand,-1569,3013,-2784,-163,44,-12,logout
Hand,383,660,903,-152,49,-6,logout
Hand,771,-2244,2473,-143,46,-24,logout
Hand,-918,-1475,6089,-122,42,-14,logout
Hand,-1049,-1856,7609,-111,49,-7,logout
Hand,-2216,-5012,8142,-105,49,-4,logout
Hand,-1604,-5708,9347,-92,48,5,logout
Hand,-653,-6355,10710,-84,53,7,logout
Hand,119,-5354,11769,-70,58,7,logout
Hand,-125,-4317,12650,-56,62,19,logout
Hand,885,-4478,13952,-51,70,11,logout
Hand,-182,-4040,13748,-29,73,20,logout
Hand,-1212,-6320,13997,-21,74,13,logout
Hand,-430,-4670,14080,-4,69,22,logout
Hand,-643,-5869,14028,18,70,26,logout
Hand,-685,-6653,10707,25,75,16,logout
Hand,-1598,-9384,7173,36,77,19,logout
Hand,-1399,-4936,10243,44,57,29,logout
Hand,845,-3356,14539,50,60,17,logout
Hand,1343,-2266,15428,67,43,20,logout
Hand,2269,821,17751,84,40,10,logout
Hand,846,1986,16593,121,26,24,logout
Hand,853,6511,13097,132,36,17,logout
Hand,750,3031,6523,152,14,55,logout
Hand,416,1195,1655,140,24,28,logout
Hand,618,1139,-1129,149,19,47,logout
Hand,1637,-259,-6620,143,24,34,logout
Hand,1613,2018,-9464,126,21,38,logout
Hand,1454,778,-12413,109,34,30,logout
Hand,1732,653,-14286,94,38,29,logout
Hand,1682,2007,-15108,83,46,30,logout
Hand,1725,2594,-14399,64,54,24,logout
Hand,930,1634,-14663,53,58,34,logout
Hand,1208,808,-14160,39,65,23,logout
Hand,156,-632,-13831,32,69,31,logout
Hand,780,237,-14945,6,69,14,logout
Hand,71,1963,-15502,-4,76,28,logout
Hand,471,1851,-11531,-21,75,27,logout
Hand,1091,1765,-12742,-29,75,31,logout
Hand,766,-3836,-13309,-31,60,31,logout
Hand,2192,901,-14752,-44,53,31,logout
Hand,3779,-1973,-16631,-51,47,29,logout
Hand,5940,-464,-16651,-92,40,13,logout
Hand,2550,2102,-12235,-106,39,17,logout
Hand,2218,3580,-7024,-113,39,0,logout
Hand,-18,4142,-4943,-112,43,-7,logout
Hand,-1473,4803,-3369,-127,46,-8,logout
Hand,-2121,2801,-1692,-153,48,-10,logout
Hand,-2483,1609,3056,-160,40,5,logout
Hand,-1483,-398,7373,-134,39,3,logout
Hand,-1302,-1249,8328,-108,46,-1,logout
Hand,-2122,-4156,7507,-102,53,-7,logout
Hand,-2679,-985,10380,-93,51,13,logout
Hand,-2466,-1695,11810,-83,58,9,logout
Hand,-3611,-1610,11260,-71,62,13,logout
Hand,-2144,-1124,13722,-71,65,12,logout
Hand,-1688,-391,15829,-55,70,19,logout
Hand,-3153,-795,18145,-42,67,14,logout
Hand,-2566,2745,19399,-17,65,30,logout
Hand,-5239,1622,18678,-5,68,22,logout
Hand,-4042,-1749,16066,4,58,29,logout
Hand,-2864,-4288,14767,21,52,32,logout
Hand,-3382,-5637,13840,34,46,26,logout
Hand,-4670,-4113,16101,62,29,36,logout
Hand,-2286,-1861,14547,85,31,31,logout
Hand,-2687,-5064,11192,95,21,42,logout
Hand,-89,1801,12785,119,25,37,logout
Hand,-2603,-8172,5091,114,26,20,logout
Hand,92,3385,6988,163,6,60,logout
Hand,-195,-1453,55,155,15,46,logout
Hand,2305,4662,-2629,160,5,59,logout
Hand,2102,2658,-6975,135,11,54,logout
Hand,3047,3140,-9343,120,15,50,logout
Hand,6224,1715,-12133,111,24,42,logout
Hand,4495,1729,-15682,93,38,27,logout
Hand,2046,1169,-15521,74,36,34,logout
Hand,3007,5189,-15513,54,52,20,logout
Hand,-113,2901,-15071,33,48,22,logout
Hand,1179,3016,-17024,12,75,22,logout
Hand,-1247,-425,-15191,1,62,24,logout
Hand,595,6838,-13464,1,70,38,logout
Hand,406,3295,-12209,-24,84,16,logout
Hand,758,5823,-11125,-14,82,32,logout
Hand,-64,3005,-12753,-39,77,1,logout
Hand,-2567,5553,-9801,-47,47,21,logout
Hand,621,8382,-11016,-67,32,33,logout
Hand,3001,4398,-12458,-65,26,20,logout
Hand,4836,7922,-13127,-77,14,13,logout
Hand,-469,9531,-10280,-105,26,4,logout
Hand,9279,3918,-12840,-162,55,-30,logout
Hand,-1276,2361,-5935,-200,60,-10,logout
Hand,-1650,-183,4410,-188,54,-6,logout
Hand,2479,-1811,9664,-119,52,-11,logout
Hand,679,-3513,7460,-111,59,-29,logout
Hand,-3239,-7159,6998,-95,47,1,logout
Hand,-1518,-7392,8662,-100,52,-10,logout
Hand,-1694,-7890,10185,-98,54,-5,logout
Hand,-1883,-5206,13700,-74,50,13,logout
Hand,-1831,-3453,15800,-54,55,22,logout
Hand,-947,-2818,15844,-40,64,21,logout
Hand,-1737,-5404,15253,-30,62,14,logout
Hand,-1836,-1375,15940,-7,64,34,logout
Hand,-2672,-1718,15909,3,66,22,logout
Hand,-4043,150,16183,13,60,37,logout
Hand,-1244,30,16152,24,61,30,logout
