Beetle,Gyro-X,Gyro-Y,Gyro-Z,Acc-X,Acc-Y,Acc-Z,Dance Move
Hand,-2524,-3855,3395,-113,70,16,logout
Hand,1277,-3643,8212,-89,65,17,logout
Hand,2522,-3356,13098,-71,63,3,logout
Hand,141,-2176,14534,-46,77,8,logout
Hand,-3221,-2969,12680,-38,70,14,logout
Hand,-3743,-3054,15341,-16,39,33,logout
Hand,-1721,-2735,17902,-4,33,36,logout
Hand,579,-4718,16244,37,32,24,logout
Hand,1565,-5327,10690,58,47,15,logout
Hand,1779,-5860,7204,72,49,-1,logout
Hand,1443,-4753,8785,82,44,-11,logout
Hand,2524,-3534,10004,102,39,-27,logout
Hand,2245,-1514,11652,160,19,-40,logout
Hand,1604,-1746,489,147,42,-38,logout
Hand,1773,-2208,-1143,137,35,-27,logout
Hand,532,-1485,-1398,114,54,-48,logout
Hand,-960,-726,-2282,103,63,-31,logout
Hand,956,-315,-3867,98,60,-25,logout
Hand,944,-604,-3531,91,56,-24,logout
Hand,1037,-85,-1242,86,53,-27,logout
Hand,963,525,-4,85,60,-21,logout
Hand,2244,144,-840,88,59,-21,logout
Hand,1636,965,611,107,66,-36,logout
Hand,-144,1288,-2811,110,59,-40,logout
Hand,-392,1507,-4184,118,49,-29,logout
Hand,-943,1926,-6212,119,64,-38,logout
Hand,-953,2272,-8381,104,76,-37,logout
Hand,-3744,3195,-6128,100,76,-43,logout
Hand,-3660,3524,-9784,92,60,-33,logout
Hand,-5099,4731,-10492,69,49,-18,logout
Hand,-1379,4987,-13182,48,46,-10,logout
Hand,971,5376,-15192,23,45,1,logout
Hand,3063,5564,-16052,-10,27,-15,logout
Hand,4526,8553,-11352,-14,52,12,logout
Hand,1594,5108,-18373,-105,111,-33,logout
Hand,-7689,-304,-17173,-102,82,13,logout
Hand,-8746,2025,-9615,-110,60,37,logout
Hand,-1767,1673,-1170,-107,65,42,logout
Hand,-463,1091,3149,-89,72,25,logout
Hand,1471,-57,2355,-77,73,22,logout
Hand,-315,-493,1956,-71,75,28,logout
Hand,1666,-929,1341,-67,79,27,logout
Hand,2699,-1247,3614,-60,78,24,logout
Hand,3540,-1187,4477,-57,86,25,logout
Hand,1754,-1711,3821,-66,100,21,logout
Hand,-615,-2985,2358,-106,125,50,logout
Hand,4587,-7620,4330,-81,90,14,logout
Hand,7302,-6427,10823,-54,63,-9,logout
Hand,5907,-2866,18573,-10,70,-16,logout
Hand,-964,-674,18586,8,80,-9,logout
Hand,-5244,-1991,15196,21,59,13,logout
Hand,-3745,-2546,12775,34,45,22,logout
Hand,983,-4101,9398,59,43,16,logout
Hand,469,-2592,10076,60,45,11,logout
Hand,5891,-1620,14359,85,29,14,logout
Hand,5837,692,20298,130,29,-9,logout
Hand,-1186,-1160,4992,107,43,-20,logout
Hand,-1365,-2260,2324,117,24,5,logout
Hand,-867,-2006,2244,121,31,-16,logout
Hand,-787,-933,2634,114,35,-18,logout
Hand,-754,123,1962,131,36,-11,logout
Hand,-948,-496,-1233,112,34,-12,logout
Hand,967,-247,-662,111,37,-4,logout
Hand,50,-117,-1344,101,43,-10,logout
Hand,29,-227,-1037,85,34,-6,logout
Hand,1567,-288,921,87,40,-5,logout
Hand,1237,56,1253,104,35,-2,logout
Hand,2166,-77,335,95,37,-12,logout
Hand,1049,-60,1037,97,39,-16,logout
Hand,1179,34,437,113,33,-20,logout
Hand,377,600,-173,124,40,-18,logout
Hand,1552,252,-2082,127,34,-16,logout
Hand,2265,3171,2408,155,12,-17,logout
Hand,501,2284,-7592,153,53,-40,logout
Hand,-2437,1376,-11364,127,13,-3,logout
Hand,2221,3105,-12068,107,28,-3,logout
Hand,993,2359,-13653,83,33,-5,logout
Hand,1391,4839,-11758,82,28,8,logout
Hand,2175,4845,-15490,44,50,1,logout
Hand,4389,2505,-17473,42,47,14,logout
Hand,1197,837,-16485,3,68,-22,logout
Hand,6122,2887,-7453,-23,99,32,logout
Hand,6139,6997,1715,-23,99,3,logout
Hand,3816,3279,-5133,-44,100,-16,logout
Hand,1298,1773,-9869,-39,99,13,logout
Hand,5068,2323,-3698,-53,74,25,logout
Hand,9405,1906,190,-79,143,-27,logout
Hand,-1789,410,1198,-24,109,-17,logout
Hand,-2750,119,-670,-26,103,-11,logout
Hand,-1843,441,1658,-18,102,-1,logout
Hand,-2044,-724,-24,-14,111,-5,logout
Hand,-3225,-437,-299,-10,97,12,logout
Hand,-1676,-656,273,-15,90,13,logout
Hand,302,-1030,39,-18,105,11,logout
Hand,-2375,-1209,-17,-28,106,6,logout
Hand,-4285,-2715,-1949,-42,112,8,logout
Hand,-3526,-2709,2515,-49,98,22,logout
Hand,842,-2119,8361,-40,101,11,logout
Hand,-218,-2609,10606,-20,113,-5,logout
Hand,-4612,-2908,12138,-18,93,-14,logout
Hand,-5716,-2146,14580,6,68,5,logout
Hand,-5318,-2388,14978,30,53,16,logout
Hand,-4211,-2778,12669,50,62,8,logout
Hand,-2815,-2911,11236,77,50,10,logout
Hand,-3624,-2470,12815,81,43,-9,logout
Hand,-4402,-2411,12752,109,23,-6,logout
Hand,-2813,-1647,13699,156,-3,14,logout
Hand,-902,-1395,3750,125,18,3,logout
Hand,-1785,-1426,65,127,14,13,logout
Hand,-234,-687,-724,107,22,-2,logout
Hand,-243,-653,-978,114,31,8,logout
Hand,628,-379,-344,105,27,-2,logout
Hand,123,-837,-566,95,34,-2,logout
Hand,1203,-1201,-1085,102,26,6,logout
Hand,1426,-593,-398,101,35,-6,logout
Hand,1305,-76,-436,95,39,-8,logout
Hand,2542,46,165,104,32,-13,logout
Hand,5440,1080,2905,143,23,-6,logout
Hand,5296,2084,-784,116,44,-35,logout
Hand,-1157,260,-5398,122,28,-22,logout
Hand,-134,1302,-5041,123,22,-4,logout
Hand,1582,1778,-5863,125,33,-18,logout
Hand,-127,1393,-11227,112,39,-10,logout
Hand,3267,1362,-13491,99,17,6,logout
Hand,3880,2523,-12234,76,36,-4,logout
Hand,3425,1833,-15149,64,43,-6,logout
Hand,-1912,-767,-22968,61,64,-23,logout
Hand,-8107,331,-25014,46,40,3,logout
