Beetle,Gyro-X,Gyro-Y,Gyro-Z,Acc-X,Acc-Y,Acc-Z,Dance Move
Hand,-6660,-15879,1176,61,31,4,window
Hand,-399,-19208,192,73,17,39,window
Hand,6111,-12752,3645,89,25,38,window
Hand,9330,-9728,4316,95,42,37,window
Hand,15073,-1250,8502,119,52,58,window
Hand,20153,-485,10441,163,125,11,window
Hand,18085,15037,450,144,182,-52,window
Hand,7734,7048,-9321,99,165,-78,window
Hand,-3220,-382,-18611,24,162,-122,window
Hand,-9547,-3935,-12389,-9,118,-100,window
Hand,-12218,-7978,-8460,-1,100,-92,window
Hand,-13569,-17831,-7998,-11,81,-105,window
Hand,-14533,-16402,-795,22,77,-60,window
Hand,-10130,-17700,-3951,7,81,-74,window
Hand,-4186,-22315,-4430,55,40,6,window
Hand,-3402,-19160,-1367,44,40,-18,window
Hand,-1044,-19916,-1104,51,42,10,window
Hand,915,-17391,1518,53,54,8,window
Hand,2202,-14235,2340,77,49,27,window
Hand,7108,-11992,3160,79,39,41,window
Hand,10428,-5460,6511,91,57,38,window
Hand,12316,-1750,9292,87,67,30,window
Hand,15987,5391,9631,101,141,-21,window
Hand,8334,8640,2737,124,159,-18,window
Hand,6799,4174,-7769,83,177,-63,window
Hand,3329,5453,-11053,44,168,-82,window
Hand,-1886,-6175,-11065,5,149,-109,window
Hand,-9802,-8357,-10228,2,94,-104,window
Hand,-2024,-12610,-8898,-3,122,-77,window
Hand,-10162,-11635,-3966,33,54,-60,window
Hand,-10836,-18520,-3037,23,52,-52,window
Hand,-7622,-20706,235,21,48,-39,window
Hand,-5968,-18776,2657,33,38,-15,window
Hand,-1610,-18211,1326,47,49,-4,window
Hand,1037,-18511,2078,47,54,16,window
Hand,3756,-13479,5636,65,61,18,window
Hand,6922,-12187,3753,76,60,26,window
Hand,7964,-2743,5104,85,82,29,window
Hand,9817,-4077,1908,79,85,15,window
Hand,13298,6114,7295,69,89,6,window
Hand,11138,5321,4282,67,138,-43,window
Hand,10524,7140,2717,76,153,-53,window
Hand,859,8456,-4189,55,162,-82,window
Hand,-4955,-1574,-9823,20,147,-111,window
Hand,-8091,1574,-6963,20,124,-68,window
Hand,-8466,-8354,-9669,1,122,-87,window
Hand,-13163,-13295,-1644,16,74,-62,window
Hand,-11022,-10929,-4297,-11,74,-72,window
